,fork_slug,upstream_slug,created_at,updated_at,pushed_at,forks_count,forking_level
3696,nehagup/astropy,astropy/astropy,2017-03-20T08:25:34Z,2017-03-20T08:25:39Z,2017-03-18T22:21:29Z,0.0,1.0
3697,slayerjain/astropy,astropy/astropy,2017-03-20T08:20:53Z,2017-03-20T08:20:59Z,2017-03-18T22:21:29Z,0.0,1.0
3698,andresrcc/astropy,astropy/astropy,2017-03-18T01:46:37Z,2017-03-18T01:46:43Z,2017-03-17T23:57:26Z,0.0,1.0
3699,tuannguyend/astropy,astropy/astropy,2017-03-13T18:17:04Z,2017-03-13T18:17:10Z,2017-03-12T18:50:52Z,0.0,1.0
3700,deepn2/astropy,astropy/astropy,2017-03-13T14:23:04Z,2017-03-13T14:23:10Z,2017-03-12T18:50:52Z,0.0,1.0
3701,swapsha96/astropy,astropy/astropy,2017-03-10T17:47:40Z,2018-06-03T13:34:08Z,2020-05-04T17:02:25Z,1.0,1.0
3702,sladen/astropy,astropy/astropy,2017-03-09T16:47:00Z,2017-03-09T16:47:06Z,2017-03-28T11:56:41Z,0.0,1.0
3703,abhiiitr6002/astropy,astropy/astropy,2017-03-08T19:45:23Z,2017-03-08T19:45:30Z,2017-03-08T19:19:19Z,0.0,1.0
3704,dcrichton/astropy,astropy/astropy,2017-03-08T17:50:32Z,2019-01-08T07:42:01Z,2019-01-08T14:24:23Z,0.0,1.0
3705,mkelley/astropy,astropy/astropy,2017-03-06T16:05:46Z,2019-04-25T14:00:35Z,2019-04-25T14:02:58Z,0.0,1.0
3706,nicolas-michael/astropy,astropy/astropy,2017-03-05T06:47:18Z,2017-03-05T06:47:23Z,2017-03-05T01:30:36Z,0.0,1.0
3707,AyushYadav/astropy,astropy/astropy,2017-03-03T04:56:29Z,2017-03-03T04:56:34Z,2017-03-02T19:07:49Z,0.0,1.0
3708,mohanagr/astropy,astropy/astropy,2017-02-28T15:36:42Z,2017-02-28T15:36:48Z,2017-05-10T15:36:33Z,0.0,1.0
3709,aniketp/astropy,astropy/astropy,2017-02-28T06:51:57Z,2017-02-28T06:52:03Z,2017-10-25T08:50:24Z,0.0,1.0
3710,agneet42/astropy,astropy/astropy,2017-02-25T20:39:24Z,2017-02-25T20:39:30Z,2017-02-25T18:47:31Z,0.0,1.0
3711,mcbeth/astropy,astropy/astropy,2017-02-23T21:40:30Z,2022-01-11T19:21:06Z,2022-01-11T19:29:37Z,0.0,1.0
3712,Honin/astropy,astropy/astropy,2017-02-17T07:32:25Z,2017-02-17T07:32:32Z,2017-02-17T02:18:18Z,0.0,1.0
3713,rieder/astropy,astropy/astropy,2017-02-16T06:11:38Z,2021-05-03T09:04:11Z,2021-05-03T09:04:02Z,0.0,1.0
3714,Samwisemr/astropy,astropy/astropy,2017-02-09T14:55:25Z,2017-02-09T14:55:31Z,2017-02-09T19:32:06Z,0.0,1.0
3715,nkern/astropy,astropy/astropy,2017-02-08T09:24:14Z,2017-02-08T09:24:20Z,2017-07-07T18:43:04Z,0.0,1.0
3716,janga1997/astropy,astropy/astropy,2017-02-04T13:04:56Z,2017-02-04T13:05:03Z,2017-11-25T14:00:30Z,0.0,1.0
3717,R2d2s/astropy,astropy/astropy,2017-02-01T08:33:01Z,2017-02-01T08:33:08Z,2017-02-01T02:57:01Z,0.0,1.0
3718,AnotherGitHubBase/astropy,astropy/astropy,2017-01-28T18:40:05Z,2017-01-28T18:40:11Z,2017-01-28T14:24:42Z,0.0,1.0
3719,sambatra/astropy,astropy/astropy,2017-01-27T06:47:22Z,2017-01-27T06:47:28Z,2017-01-26T17:06:47Z,0.0,1.0
3720,jcsegovia/astropy,astropy/astropy,2017-01-26T09:13:23Z,2017-01-26T09:13:31Z,2017-01-26T15:41:50Z,0.0,1.0
3721,hodgka/astropy,astropy/astropy,2017-01-25T02:00:04Z,2017-01-25T02:00:11Z,2017-01-24T23:22:54Z,0.0,1.0
3722,mshabram/astropy,astropy/astropy,2017-01-24T01:00:36Z,2017-01-24T01:00:42Z,2017-01-23T21:56:26Z,0.0,1.0
3723,bitu292021/astropy,astropy/astropy,2017-01-23T10:54:37Z,2017-01-23T10:54:44Z,2017-01-23T06:03:14Z,0.0,1.0
3724,jg05653/astropy,astropy/astropy,2017-01-22T23:36:51Z,2017-01-22T23:36:58Z,2017-01-22T20:14:24Z,0.0,1.0
3725,rockhopper17/astropy,astropy/astropy,2017-01-22T22:29:03Z,2017-01-22T22:29:14Z,2017-01-22T20:14:24Z,0.0,1.0
3726,mehulsbhatt/astropy,astropy/astropy,2017-01-18T16:32:57Z,2017-01-18T16:33:04Z,2017-01-18T15:52:17Z,0.0,1.0
3727,wilsonj3/astropy,astropy/astropy,2017-01-16T18:05:26Z,2017-01-16T18:05:34Z,2017-01-16T17:43:41Z,0.0,1.0
3728,saurvs/astropy,astropy/astropy,2017-01-16T16:48:49Z,2017-01-16T16:48:56Z,2017-02-08T16:59:27Z,0.0,1.0
3729,MomoBD/astropy,astropy/astropy,2017-01-16T04:22:29Z,2017-01-16T04:22:36Z,2017-01-16T02:47:53Z,0.0,1.0
3730,dmopalmer/astropy,astropy/astropy,2017-01-15T04:40:13Z,2017-01-15T04:40:19Z,2019-07-08T15:05:06Z,0.0,1.0
3731,swaroopvenigalla/astropy,astropy/astropy,2017-01-14T14:11:54Z,2017-01-14T14:12:02Z,2017-01-14T12:24:35Z,0.0,1.0
3732,technodivergent/astropy,astropy/astropy,2017-01-14T02:53:30Z,2017-01-14T02:53:37Z,2017-01-14T00:48:37Z,0.0,1.0
3733,jrnhl/astropy,astropy/astropy,2017-01-11T22:11:07Z,2017-01-11T22:11:14Z,2017-01-11T20:33:59Z,0.0,1.0
3734,jwiemann/astropy,astropy/astropy,2017-01-11T19:41:52Z,2017-01-11T19:41:59Z,2017-01-11T14:47:07Z,0.0,1.0
3735,kushagra06/astropy,astropy/astropy,2017-01-08T06:31:09Z,2017-01-08T06:31:18Z,2017-01-07T22:47:15Z,0.0,1.0
3736,StevenKell/astropy,astropy/astropy,2017-01-08T03:50:00Z,2017-01-08T03:50:07Z,2017-01-07T22:47:15Z,0.0,1.0
3737,siddharthkv7/astropy,astropy/astropy,2017-01-07T15:11:40Z,2017-01-07T15:11:47Z,2017-01-07T11:57:06Z,0.0,1.0
3738,vgg/astropy,astropy/astropy,2017-01-05T21:01:04Z,2017-01-05T22:10:51Z,2017-01-05T18:41:46Z,0.0,1.0
3739,FauxFaux/astropy,astropy/astropy,2017-01-01T12:10:14Z,2017-01-01T12:10:22Z,2016-12-31T02:06:38Z,0.0,1.0
3740,gcalderone/astropy,astropy/astropy,2016-12-29T19:11:24Z,2016-12-29T19:11:32Z,2017-01-23T17:03:25Z,0.0,1.0
3741,tanhl2000/astropy,astropy/astropy,2016-12-28T16:54:30Z,2016-12-28T16:54:38Z,2016-12-28T01:21:15Z,0.0,1.0
3742,jennykim1016/astropy,astropy/astropy,2016-12-26T13:41:30Z,2016-12-26T13:41:37Z,2016-12-24T22:20:36Z,0.0,1.0
3743,lakshmisowndaryakota/astropy,astropy/astropy,2016-12-23T16:15:16Z,2016-12-23T16:15:23Z,2016-12-23T07:46:40Z,0.0,1.0
3744,vibhorgupta96/astropy,astropy/astropy,2016-12-21T12:41:37Z,2016-12-21T12:41:44Z,2016-12-28T17:47:37Z,0.0,1.0
3745,ecratos12/astropy,astropy/astropy,2016-12-19T21:46:22Z,2016-12-19T21:46:29Z,2016-12-18T13:57:09Z,0.0,1.0
3746,mssgill/astropy,astropy/astropy,2016-12-15T17:01:05Z,2016-12-15T17:01:12Z,2016-12-15T16:02:10Z,0.0,1.0
3747,philipjadler/astropy,astropy/astropy,2016-12-15T16:29:14Z,2016-12-15T16:29:20Z,2016-12-15T16:02:10Z,0.0,1.0
3748,mirca/astropy,astropy/astropy,2016-12-12T19:10:47Z,2021-07-10T06:30:21Z,2021-07-14T04:30:40Z,0.0,1.0
3749,aakash-atnoorkar/astropy,astropy/astropy,2016-12-07T17:49:45Z,2016-12-07T17:50:10Z,2016-12-07T17:42:38Z,0.0,1.0
3750,urake/astropy,astropy/astropy,2016-12-07T06:57:53Z,2016-12-07T06:57:59Z,2016-12-07T06:33:22Z,0.0,1.0
3751,stpstp/astropy,astropy/astropy,2016-12-05T16:04:49Z,2016-12-05T16:04:55Z,2016-12-05T15:42:22Z,0.0,1.0
3752,tanayag/astropy,astropy/astropy,2016-12-04T21:12:39Z,2016-12-04T21:12:45Z,2016-12-04T21:10:48Z,0.0,1.0
3753,jdavies-st/astropy,astropy/astropy,2016-11-30T21:51:43Z,2021-04-20T13:15:29Z,2021-04-20T13:07:17Z,0.0,1.0
3754,ComputerScienceNeeds/astropy,astropy/astropy,2016-11-26T16:56:42Z,2016-11-26T16:56:48Z,2016-11-26T10:55:16Z,0.0,1.0
3755,huisman/astropy,astropy/astropy,2016-11-19T15:06:28Z,2016-11-19T15:06:34Z,2016-11-21T18:44:34Z,0.0,1.0
3756,Spezi94/astropy,astropy/astropy,2016-11-16T21:40:33Z,2016-11-16T21:40:39Z,2016-11-16T19:21:39Z,0.0,1.0
3757,profxj/astropy,astropy/astropy,2016-11-14T15:49:30Z,2016-11-14T15:49:35Z,2017-09-27T18:05:23Z,1.0,1.0
3758,akshay-yokai/astropy,astropy/astropy,2016-11-11T17:36:06Z,2016-11-11T17:36:11Z,2016-11-11T16:22:44Z,0.0,1.0
3759,gkanarek/astropy,astropy/astropy,2016-11-03T16:06:35Z,2016-11-03T16:06:41Z,2016-11-11T16:46:39Z,0.0,1.0
3760,PaulKuin/astropy,astropy/astropy,2016-10-30T23:35:55Z,2016-10-30T23:36:00Z,2016-10-30T23:39:58Z,0.0,1.0
3761,gitj/astropy,astropy/astropy,2016-10-21T16:07:24Z,2016-10-21T16:07:30Z,2016-10-21T16:08:18Z,0.0,1.0
3762,thomboute/astropy,astropy/astropy,2016-10-18T15:04:08Z,2016-10-18T15:04:13Z,2016-10-18T14:56:01Z,0.0,1.0
3763,kilianbreathnach/astropy,astropy/astropy,2016-10-08T01:20:20Z,2016-10-08T01:20:26Z,2016-10-07T17:09:21Z,0.0,1.0
3764,teuben/astropy,astropy/astropy,2016-10-07T16:14:04Z,2016-10-07T16:14:10Z,2017-07-20T13:50:47Z,0.0,1.0
3765,pao/astropy,astropy/astropy,2016-10-06T18:48:30Z,2016-10-06T18:48:36Z,2016-10-06T20:17:46Z,0.0,1.0
3766,bdakdeniz/astropy,astropy/astropy,2016-10-05T20:53:54Z,2016-10-05T20:54:00Z,2016-10-05T17:26:32Z,0.0,1.0
3767,tylfin/astropy,astropy/astropy,2016-10-03T23:56:33Z,2016-10-03T23:56:39Z,2016-10-19T14:56:52Z,0.0,1.0
3768,nazelif/astropy,astropy/astropy,2016-10-01T18:41:34Z,2016-10-01T18:41:40Z,2016-09-30T21:06:54Z,0.0,1.0
3769,andreatramacere/astropy,astropy/astropy,2016-09-27T13:41:03Z,2016-09-27T13:41:09Z,2016-09-26T09:05:10Z,0.0,1.0
3770,tomkooij/astropy,astropy/astropy,2016-09-22T07:43:45Z,2016-09-22T07:43:52Z,2017-01-13T21:11:02Z,0.0,1.0
3771,mattpitkin/astropy,astropy/astropy,2016-09-21T14:04:16Z,2022-07-14T09:46:31Z,2022-07-14T16:17:37Z,0.0,1.0
3772,rpmunoz/astropy,astropy/astropy,2016-09-20T19:47:32Z,2016-09-20T19:47:37Z,2016-09-20T19:05:13Z,0.0,1.0
3773,vahid-h/astropy,astropy/astropy,2016-09-17T18:01:35Z,2016-09-17T18:01:41Z,2016-09-17T10:06:20Z,0.0,1.0
3774,nazari11/astropy,astropy/astropy,2016-09-15T19:58:45Z,2016-09-15T19:58:51Z,2016-09-15T15:05:51Z,0.0,1.0
3775,phirketushar/astropy,astropy/astropy,2016-09-14T11:26:01Z,2016-09-14T11:26:07Z,2016-09-14T08:31:21Z,0.0,1.0
3776,lihas/astropy,astropy/astropy,2016-09-13T20:09:43Z,2016-09-13T20:09:49Z,2016-09-13T19:03:39Z,0.0,1.0
3777,sbailey/astropy,astropy/astropy,2016-09-09T23:20:25Z,2016-09-09T23:20:30Z,2018-01-24T23:05:22Z,0.0,1.0
3778,mherkazandjian/astropy,astropy/astropy,2016-09-06T13:23:45Z,2016-09-06T13:23:51Z,2016-09-06T10:30:09Z,0.0,1.0
3779,slg123/astropy,astropy/astropy,2016-09-04T15:34:40Z,2016-09-04T15:34:46Z,2016-09-03T23:54:00Z,0.0,1.0
3780,Alymantara/astropy,astropy/astropy,2016-09-02T08:54:05Z,2016-09-02T08:54:12Z,2016-09-02T05:10:21Z,0.0,1.0
3781,cranmer/astropy,astropy/astropy,2016-08-25T00:55:56Z,2016-08-25T00:56:06Z,2016-08-24T19:42:46Z,1.0,1.0
3782,astrowork/astropy,astropy/astropy,2016-08-24T04:22:31Z,2016-08-24T04:22:37Z,2016-08-24T01:22:50Z,0.0,1.0
3783,nesdown/astropy,astropy/astropy,2016-08-22T12:25:23Z,2016-08-22T12:25:28Z,2016-08-22T10:38:30Z,0.0,1.0
3784,Saleh95/astropy,astropy/astropy,2016-08-18T23:08:39Z,2016-08-18T23:08:46Z,2016-08-18T20:37:23Z,0.0,1.0
3785,jhkang0301/astropy,astropy/astropy,2016-08-17T14:46:20Z,2016-08-17T14:46:26Z,2016-08-17T03:11:12Z,0.0,1.0
3786,moltak/astropy,astropy/astropy,2016-08-15T10:20:27Z,2016-08-15T10:20:32Z,2016-08-15T06:03:30Z,0.0,1.0
3787,alex-delavega/astropy,astropy/astropy,2016-08-11T23:45:52Z,2016-08-11T23:45:59Z,2016-08-22T17:02:24Z,0.0,1.0
3788,NGC4676/astropy,astropy/astropy,2016-08-11T03:03:43Z,2016-08-11T03:04:05Z,2016-08-11T02:54:48Z,0.0,1.0
3789,juandesant/astropy,astropy/astropy,2016-08-10T07:50:39Z,2020-12-07T09:51:42Z,2020-12-07T09:51:31Z,0.0,1.0
3790,sdjohnson-astro/astropy,astropy/astropy,2016-08-09T13:33:14Z,2016-08-09T13:33:20Z,2016-08-09T12:35:56Z,0.0,1.0
3791,Bhilhanan/astropy,astropy/astropy,2016-08-08T01:47:44Z,2016-08-08T01:47:50Z,2016-08-07T23:12:26Z,0.0,1.0
3792,johnnygreco/astropy,astropy/astropy,2016-08-02T14:23:25Z,2019-06-23T19:46:34Z,2019-06-25T20:27:40Z,0.0,1.0
3793,Xyroe/astropy,astropy/astropy,2016-08-01T13:56:51Z,2016-08-01T13:56:56Z,2016-07-30T21:52:26Z,0.0,1.0
3794,wtgee/astropy,astropy/astropy,2016-07-29T00:03:04Z,2016-07-29T00:03:10Z,2019-09-06T03:20:17Z,0.0,1.0
3795,kangsj0820/astropy,astropy/astropy,2016-07-27T03:51:31Z,2016-07-27T03:51:36Z,2016-07-27T03:07:21Z,0.0,1.0
3796,aaryapatil/astropy,astropy/astropy,2016-07-24T06:06:24Z,2016-07-24T06:06:30Z,2022-04-12T19:52:24Z,1.0,1.0
3797,NirajaK/astropy,astropy/astropy,2016-07-23T18:13:37Z,2016-07-23T18:13:42Z,2016-07-23T16:39:12Z,0.0,1.0
3798,cesar-rocha/astropy,astropy/astropy,2016-07-21T21:02:29Z,2016-07-21T21:02:35Z,2016-07-21T15:57:01Z,0.0,1.0
3799,KhaledTo/astropy,astropy/astropy,2016-07-21T03:11:29Z,2016-07-21T03:11:34Z,2016-09-22T02:25:27Z,0.0,1.0
3800,samverstocken/astropy,astropy/astropy,2016-07-14T14:21:43Z,2016-07-14T14:21:49Z,2016-07-14T15:44:01Z,0.0,1.0
3801,znaznazna-backup/astropy,astropy/astropy,2016-07-14T08:43:28Z,2016-07-14T08:43:34Z,2016-07-14T01:04:24Z,0.0,1.0
3802,data-exp-lab/astropy,astropy/astropy,2016-07-11T21:07:25Z,2016-07-11T21:07:31Z,2016-07-11T21:14:55Z,0.0,1.0
3803,wmwv/astropy,astropy/astropy,2016-07-06T16:13:08Z,2016-07-06T16:13:14Z,2018-08-04T12:35:10Z,0.0,1.0
3804,ingryan/astropy,astropy/astropy,2016-07-05T03:40:19Z,2016-07-05T03:40:25Z,2016-07-05T02:01:28Z,0.0,1.0
3805,patapisp/astropy,astropy/astropy,2016-06-30T10:11:46Z,2016-06-30T10:11:52Z,2016-06-29T19:00:56Z,0.0,1.0
3806,rkotulla/astropy,astropy/astropy,2016-06-30T10:11:35Z,2016-06-30T10:11:40Z,2016-06-29T19:00:56Z,0.0,1.0
3807,hettlage/astropy,astropy/astropy,2016-06-30T10:11:04Z,2016-06-30T10:11:09Z,2016-08-11T15:46:51Z,0.0,1.0
3808,NuriaLorente/astropy,astropy/astropy,2016-06-30T10:10:12Z,2016-06-30T10:10:18Z,2016-06-29T19:00:56Z,0.0,1.0
3809,ladsantos/astropy,astropy/astropy,2016-06-26T16:18:07Z,2016-06-26T16:18:12Z,2016-06-26T16:22:03Z,0.0,1.0
3810,malynda/astropy,astropy/astropy,2016-06-23T17:05:57Z,2022-03-28T17:58:28Z,2022-08-01T01:50:03Z,0.0,1.0
3811,fred3m/astropy,astropy/astropy,2016-06-20T17:18:53Z,2020-06-17T00:43:34Z,2016-06-21T16:49:55Z,0.0,1.0
3812,jpowerwa/astropy,astropy/astropy,2016-06-17T16:00:48Z,2016-06-17T16:00:54Z,2016-08-31T02:47:53Z,0.0,1.0
3813,registerrier/astropy,astropy/astropy,2016-06-15T20:10:39Z,2016-06-15T20:10:44Z,2016-06-17T10:55:08Z,0.0,1.0
3814,griffin-h/astropy,astropy/astropy,2016-06-09T22:46:41Z,2016-06-09T22:46:46Z,2017-07-30T14:17:14Z,0.0,1.0
3815,josePhoenix/astropy,astropy/astropy,2016-06-08T14:03:40Z,2016-06-08T14:03:45Z,2016-11-29T19:42:05Z,0.0,1.0
3816,kaius792/astropy,astropy/astropy,2016-06-06T02:27:27Z,2016-06-06T02:27:33Z,2016-06-04T20:24:18Z,0.0,1.0
3817,Sondanaa/astropy,astropy/astropy,2016-06-04T19:21:21Z,2016-06-04T19:21:27Z,2016-06-04T20:24:03Z,0.0,1.0
3818,maxnoe/astropy,astropy/astropy,2016-05-26T13:11:17Z,2021-11-07T19:57:12Z,2022-07-30T18:00:51Z,0.0,1.0
3819,amaurea/astropy,astropy/astropy,2016-05-19T20:33:00Z,2016-05-19T20:33:05Z,2016-05-22T01:39:29Z,0.0,1.0
3820,niujiashu/astropy,astropy/astropy,2016-05-19T11:34:43Z,2016-05-19T11:34:48Z,2016-05-19T08:55:30Z,0.0,1.0
3821,pmaxted/astropy,astropy/astropy,2016-05-19T08:47:37Z,2016-05-19T08:47:43Z,2016-05-26T21:29:58Z,0.0,1.0
3822,lauralwatkins/astropy,astropy/astropy,2016-05-18T15:07:14Z,2016-05-18T15:07:23Z,2016-05-25T18:34:52Z,0.0,1.0
3823,SaOgaz/astropy,astropy/astropy,2016-05-11T18:29:35Z,2018-06-18T21:09:05Z,2018-11-12T23:20:44Z,0.0,1.0
3824,peiyuanmao/astropy,astropy/astropy,2016-05-05T14:38:33Z,2016-05-05T14:38:38Z,2016-05-05T13:55:40Z,0.0,1.0
3825,simongibbons/astropy,astropy/astropy,2016-04-27T18:32:59Z,2018-07-01T11:16:09Z,2018-07-01T11:15:35Z,0.0,1.0
3826,LynxSoul/astropy,astropy/astropy,2016-04-27T18:31:03Z,2016-04-27T18:31:08Z,2016-04-27T17:33:17Z,0.0,1.0
3827,JamesMTSloan/astropy,astropy/astropy,2016-04-25T17:12:47Z,2016-04-25T17:12:52Z,2016-04-25T16:36:03Z,0.0,1.0
3828,unkvuzutop/astropy,astropy/astropy,2016-04-21T08:53:57Z,2016-04-21T08:54:02Z,2016-04-21T08:25:26Z,0.0,1.0
3829,nithinsingh61/astropy,astropy/astropy,2016-04-12T13:32:10Z,2019-09-12T15:56:24Z,2016-04-12T13:24:12Z,0.0,1.0
3830,mittimithai/astropy,astropy/astropy,2016-04-12T00:08:29Z,2016-04-12T00:08:34Z,2016-04-18T23:55:47Z,0.0,1.0
3831,EdwardBetts/astropy,astropy/astropy,2016-04-11T19:45:11Z,2016-04-11T19:45:16Z,2017-02-10T08:53:24Z,0.0,1.0
3832,demitri/astropy,astropy/astropy,2016-04-10T21:44:19Z,2017-08-15T09:22:23Z,2016-04-10T21:46:53Z,0.0,1.0
3833,gogrean/astropy,astropy/astropy,2016-03-31T04:06:17Z,2016-03-31T04:06:21Z,2016-04-01T23:09:24Z,0.0,1.0
3834,Kitchi/astropy,astropy/astropy,2016-03-28T10:53:54Z,2016-03-28T10:53:58Z,2016-04-03T07:22:25Z,0.0,1.0
3835,quantshah/astropy,astropy/astropy,2016-03-27T16:42:55Z,2016-03-27T16:42:59Z,2016-03-28T15:08:14Z,0.0,1.0
3836,OrkoHunter/astropy,astropy/astropy,2016-03-26T13:12:31Z,2016-03-26T13:12:35Z,2016-03-25T13:57:34Z,0.0,1.0
3837,elehcim/astropy,astropy/astropy,2016-03-24T08:59:45Z,2016-03-24T08:59:50Z,2017-02-16T16:23:45Z,0.0,1.0
3838,kvyh/astropy,astropy/astropy,2016-03-22T23:02:08Z,2016-03-22T23:02:12Z,2016-03-23T05:21:18Z,0.0,1.0
3839,wangwei407/astropy,astropy/astropy,2016-03-20T02:29:19Z,2016-03-20T02:29:23Z,2016-03-20T01:04:00Z,0.0,1.0
3840,pkrskr/astropy,astropy/astropy,2016-03-18T04:22:04Z,2016-03-18T04:22:08Z,2016-03-27T16:42:08Z,0.0,1.0
3841,sharadmirani/astropy,astropy/astropy,2016-03-17T20:17:47Z,2016-03-17T20:17:52Z,2016-03-28T11:43:52Z,0.0,1.0
3842,ThierrySN/astropy,astropy/astropy,2016-03-17T19:47:00Z,2016-03-17T19:47:04Z,2016-03-17T19:45:55Z,0.0,1.0
3843,mandarGG/astropy,astropy/astropy,2016-03-17T18:07:20Z,2016-03-17T18:07:24Z,2016-03-23T18:32:21Z,0.0,1.0
3844,nocturnalastro/astropy,astropy/astropy,2016-03-15T16:49:56Z,2020-04-13T08:47:14Z,2020-07-14T07:56:29Z,0.0,1.0
3845,benclark101/astropy,astropy/astropy,2016-03-14T18:39:28Z,2016-03-14T18:39:33Z,2016-03-14T18:44:58Z,0.0,1.0
3846,astroferreira/astropy,astropy/astropy,2016-03-13T20:44:17Z,2016-03-13T20:44:21Z,2016-03-15T03:06:12Z,0.0,1.0
3847,GATC-FURG/astropy,astropy/astropy,2016-03-13T20:44:12Z,2016-03-13T20:44:17Z,2016-03-13T16:56:08Z,0.0,1.0
3848,zbhatti/astropy,astropy/astropy,2016-03-11T04:40:16Z,2016-03-11T04:40:20Z,2016-03-11T01:15:14Z,0.0,1.0
3849,dhuppenkothen/astropy,astropy/astropy,2016-03-07T16:03:53Z,2016-03-07T16:03:57Z,2016-03-07T12:38:16Z,0.0,1.0
3850,Mar-tian/astropy,astropy/astropy,2016-03-05T05:03:24Z,2016-03-05T05:03:27Z,2016-03-05T02:29:46Z,0.0,1.0
3851,stbnps/astropy,astropy/astropy,2016-03-02T23:08:35Z,2016-03-02T23:08:39Z,2016-03-05T12:20:29Z,0.0,1.0
3852,parkus/astropy,astropy/astropy,2016-03-01T19:48:47Z,2016-03-01T19:48:51Z,2016-03-01T18:54:52Z,0.0,1.0
3853,mcara/astropy,astropy/astropy,2016-03-01T19:35:26Z,2022-01-06T03:26:13Z,2022-05-04T21:21:21Z,0.0,1.0
3854,juliantaylor/astropy,astropy/astropy,2016-02-22T22:08:26Z,2016-02-22T22:08:30Z,2016-12-07T14:33:22Z,0.0,1.0
3855,nmearl/astropy,astropy/astropy,2016-02-19T16:31:21Z,2021-03-05T02:57:01Z,2021-03-09T21:22:18Z,0.0,1.0
3856,luiscvargas/astropy,astropy/astropy,2016-02-15T20:07:25Z,2016-02-15T20:07:29Z,2016-02-14T00:01:18Z,0.0,1.0
3857,DanIulian/astropy,astropy/astropy,2016-02-15T12:53:31Z,2016-02-15T12:53:35Z,2016-02-14T00:01:18Z,0.0,1.0
3858,joleroi/astropy,astropy/astropy,2016-02-12T08:21:13Z,2016-02-12T08:21:17Z,2016-02-12T05:47:28Z,0.0,1.0
3859,Jerry-Ma/astropy,astropy/astropy,2016-02-12T05:14:56Z,2016-02-12T05:15:00Z,2022-01-07T16:54:31Z,0.0,1.0
3860,vaastav/astropy,astropy/astropy,2016-02-10T23:08:57Z,2016-02-10T23:09:01Z,2016-02-10T20:57:49Z,0.0,1.0
3861,barun511/astropy,astropy/astropy,2016-02-08T14:19:18Z,2016-02-08T14:19:22Z,2016-02-08T12:03:43Z,0.0,1.0
3862,stottsco/astropy,astropy/astropy,2016-02-04T17:48:09Z,2016-02-04T17:48:14Z,2016-02-04T04:17:22Z,0.0,1.0
3863,Punyaslok/astropy,astropy/astropy,2016-02-04T10:30:11Z,2016-02-04T10:30:15Z,2016-02-04T04:17:22Z,0.0,1.0
3864,je-miralles/astropy,astropy/astropy,2016-02-02T19:22:24Z,2020-12-18T15:45:15Z,2020-12-18T15:45:04Z,0.0,1.0
3865,andyrpon/astropy,astropy/astropy,2016-01-28T21:25:55Z,2016-01-28T21:26:01Z,2016-01-28T21:22:57Z,0.0,1.0
3866,alankarkotwal/astropy,astropy/astropy,2016-01-28T10:07:07Z,2016-01-28T10:07:11Z,2016-01-27T23:19:07Z,0.0,1.0
3867,sirpercival/astropy,astropy/astropy,2016-01-27T17:19:08Z,2016-01-27T17:19:12Z,2016-01-27T17:30:19Z,0.0,1.0
3868,ngaurav/astropy,astropy/astropy,2016-01-26T12:54:15Z,2016-01-26T12:54:19Z,2016-01-25T23:34:17Z,0.0,1.0
3869,neha-ellath92/astropy,astropy/astropy,2016-01-24T05:46:28Z,2016-01-24T05:46:32Z,2016-01-23T18:11:32Z,0.0,1.0
3870,shwetamore1295/astropy,astropy/astropy,2016-01-23T17:58:10Z,2016-01-23T17:58:14Z,2016-01-23T17:05:23Z,0.0,1.0
3871,AMAN3003/astropy,astropy/astropy,2016-01-18T06:40:46Z,2016-04-01T18:04:04Z,2016-02-15T07:13:52Z,0.0,1.0
3872,olyoberdorf/astropy,astropy/astropy,2016-01-15T16:59:10Z,2016-01-15T16:59:18Z,2016-01-15T15:52:49Z,0.0,1.0
3873,lucheeseng827/astropy,astropy/astropy,2016-01-14T08:29:54Z,2016-01-14T08:29:58Z,2016-01-14T03:50:44Z,0.0,1.0
3874,mvnnn/astropy,astropy/astropy,2016-01-11T19:59:14Z,2016-01-11T19:59:17Z,2016-02-29T16:15:32Z,0.0,1.0
3875,anchitjain1234/astropy,astropy/astropy,2016-01-11T10:58:09Z,2016-01-11T10:58:34Z,2016-04-23T10:42:51Z,0.0,1.0
3876,transformersprimeabcxyz/astropy-science,astropy/astropy,2016-01-06T06:29:37Z,2016-01-06T06:30:17Z,2016-01-06T01:43:54Z,0.0,1.0
3877,Pratik151/astropy,astropy/astropy,2016-01-03T16:13:57Z,2016-01-11T10:44:25Z,2016-01-16T05:36:11Z,0.0,1.0
3878,pmespresso/astropy,astropy/astropy,2016-01-02T15:59:52Z,2016-01-02T15:59:58Z,2016-01-02T13:05:40Z,0.0,1.0
3879,smarshy/astropy,astropy/astropy,2016-01-01T22:24:38Z,2016-01-01T22:24:41Z,2016-01-01T22:25:49Z,0.0,1.0
3880,xanadu31/astropy,astropy/astropy,2015-12-25T23:06:47Z,2015-12-25T23:06:51Z,2015-12-24T19:04:00Z,1.0,1.0
3881,surajhande/astropy,astropy/astropy,2015-12-24T19:15:44Z,2015-12-24T19:15:47Z,2015-12-24T19:04:00Z,0.0,1.0
3882,Vutsuak16/astropy,astropy/astropy,2015-12-21T15:57:36Z,2015-12-21T15:57:39Z,2015-12-19T16:27:56Z,0.0,1.0
